id,subject,message
76129,שאלה בנוגע לניסוי של peter mitchel - הוכחת התיאוריה הכימו-אוסמוטית,"<p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;"">היי,</p><p dir=""rtl"" style=""text-align:right;"">בנוגע לשאלה הזו, האם הפלורסנטיה לא השתנתה משום והכנסנו רק את תת יחידה F0 (ללא יחידה F1) או משום שריכוז הפרוטונים בתוך הוזיקולה נשאר קבוע גם לאחר הוספת הATP synthase (מאחר והמשאבה ""החזירה"" אותם פנימה)?</p><p dir=""rtl"" style=""text-align:right;"">תודה רבה :)</p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76129/image%20%282%29.png"" alt="""" class=""img-fluid"" /><br /></p>"
76451,תשובה ל: שאלה בנוגע לניסוי של peter mitchel - הוכחת התיאוריה הכימו-אוסמוטית,"<div class=""text_to_html"">שורה תחתונה: החזירו את הפעילות של ATP synthase</div>"
76970,תשובה ל: שאלה בנוגע לניסוי של peter mitchel - הוכחת התיאוריה הכימו-אוסמוטית,"<div class=""text_to_html"">סורי, לא כל כך הבנתי את התשובה, אשמח אם תוכל להרחיב. <br />
""ללא שינוי"" משמע ללא שינוי ממצב ללא התערבות, או ללא שינוי מהעלייה בפלואורסנטיות בתחילת הניסוי?<br />
תודה</div>"
76141,"שאלה 4 במבחן מועד ב' תש""פ","<p dir=""rtl"" style=""text-align:right;"">היי, אשמח לשאול כיצד הידיעה שהחלבון ללא מטען משפיעה על הריצה שלו בכרומטגרפיה ע""פ גודל?</p><p dir=""rtl"" style=""text-align:right;"">תודה רבה</p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76141/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
76950,"תשובה ל: שאלה 4 במבחן מועד ב' תש""פ","<div class=""text_to_html"">במקרה ונתון כי הבופר משפיע של המטען ובגלל זה יש שינוי במבנה החלבון, נוכל להניח שתהיה סטייה בזמן היציאה מהקולונה. לדוגמה אם החלבון כבר לא נמצא במבנה הגלובולרי שלי, הוא יצא מוקדם יותר.<br />
במקרה הזה לא ניתן לדעת</div>"
76966,"תשובה ל: שאלה 4 במבחן מועד ב' תש""פ","<div class=""text_to_html"">תודה רבה</div>"
76147,חלבונים אינטגרליים,"<p dir=""ltr"" style=""text-align:left;"">ההגדרה של חלבון אינטגרלי על ממברנה זה אחד שאפשר לשטוף רק עם דטרגנט</p><p dir=""ltr"" style=""text-align:left;""> anchor זה סוג של חיבור של חלבון ממברנלי<br /></p><p dir=""ltr"" style=""text-align:left;"">למה התשובה היא לא ג?</p><p dir=""ltr"" style=""text-align:left;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76147/image%20%282%29.png"" alt="""" class=""img-fluid"" /><br /></p>"
76802,תשובה ל: חלבונים אינטגרליים,"<div class=""text_to_html"">היי שחף,<br />
כפי שתוכלי לראות בשקף מס 52 במצגת ההרצאה השמינית (unit 5 - membranes), שחרור של lipid-linked proteins (כמו GPI-anchored proteins) מהממברנה יכול להיעשות ע""י שימוש באנזימים כמו פוספוליפאז, המסוגל לחתוך ולנתק את הקשר הקוולנטי בין החלבון לעוגן הליפידי.<br />
<br />
בהצלחה,<br />
הדס</div>"
76151,"שאלה 15 במבחן תש""פ מועד ב'","<p dir=""rtl"" style=""text-align:right;"">היי,</p><p dir=""rtl"" style=""text-align:right;"">אשמח לשאול בנוגע לשאלה הזו - מהי ""יעילות"" של אנזים?</p><p dir=""rtl"" style=""text-align:right;"">ומדוע TON אינו מייצג אותה? האם היעילות היא V MAX?</p><p dir=""rtl"" style=""text-align:right;"">תודה</p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76151/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
76552,"תשובה ל: שאלה 15 במבחן תש""פ מועד ב'","<div class=""text_to_html"">היי תומר,<br />
יעילות קטליטית מוגדרת לפי היחס בין TON ל Km. תוכל לקרוא עוד בשקף מס 22 במצגת unit 6b - enzymology, ובשקפים מס 51,55 במצגת תרגול 3. <br />
<br />
בהצלחה,<br />
הדס</div>"
76168,שאלות ממבחני עבר,"<p dir=""rtl"" style=""text-align:right;"">אהלן, אשמח אם תוכלו לענות על מספר שאלות שאספתי ממבחני עבר:</p><p dir=""rtl"" style=""text-align:right;""></p><ul><li dir=""rtl"">מועד א׳ 2021 - שאלה 6, איך ה׳ זו התשובה הנכונה ולא ב׳? האם זה לא מסביר את העקרון של הפרדוקס של לוינטל? לא כל כך ברור לי הנוסח של תשובה ה׳ ואיך היא נכונה</li><li dir=""rtl""><span>מועד א׳ 2021 - שאלה 30, ממה שלמדנו, כספית פוגעת בקומפלקס E2 בפירובאט דהדירוגנאז באופן שלא מאפשר להפוך פירובאט לאצטיל coA, כך שהגוף פונה לגליקוליזה ותסיסהלקטית כדי ליצור ATP. איך ד׳ היא לא התשובה כאן וה׳ כן?</span></li><li dir=""rtl"">מועד ב׳ 2021 - שאלה 8 - איך אמורים לבחור בין א׳ לג׳? יש הבדל משמעותי בין מטעני הפפטידים (קולונתיונים) אבל גם הבדלי PI גדולים (מיקוד איזואלקטרי)</li><li dir=""rtl"">מועד ב׳ 2021 - שאלה 28 - לא ברור לי איך החלפת אספרטט בגלוטמט נחשבת החלפה שאינה שמורה היטב. בכל מקום אחר הוגדר לנו שהן נחשבות החלפות יחסית שמרניות, איך זו התשובה במקרה הזה?</li><li dir=""rtl""><br /></li><li dir=""rtl"">המון תודה!</li></ul><br /><p></p>"
76242,פרק ו שאלה 5 חוברת תרגילים,"<p dir=""rtl"" style=""text-align:right;"">אשמח לעזרה , למה התשובה היא 4?<br />הבנתי שכנראה מדובר בKM שונה כי יש שני אנזימים שונים. אך איך אני אמורה להבין שאחד נמוך מהשני</p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76242/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
76250,שאלה 27 מועד 2022 ב׳,"<p>היי,</p><p>אשמח לעזרה בנוגע להשאלה הזו.</p>"
76956,תשובה ל: שאלה 27 מועד 2022 ב׳,"<div class=""text_to_html"">ראי תגובתי על שאלה דומה בקישור https://moodle.tau.ac.il/2022/mod/forum/discuss.php?d=53689</div>"
77005,תשובה ל: שאלה 27 מועד 2022 ב׳,"<div class=""text_to_html"">אשמח להבהרה מה משמעות מספר הסיבובים במחזור יצירת ATP. האם בכל מחזור נוצר מולקולת ATP? מה המשמעות של כמות הסיבובים למחזור?</div>"
76311,שאלה 27 ממבחן 2020 ב,"<p>היי,</p><p>אשמח להבין מדוע התשובה אינה ד.&nbsp;</p>"
77063,תשובה ל: שאלה 27 ממבחן 2020 ב,"<div class=""text_to_html"">היי שחר,<br />
ראי תשובתי <a href=""https://moodle.tau.ac.il/2022/mod/forum/discuss.php?d=52976#p77055"" target=""_blank"" rel=""noreferrer noopener"">כאן</a>.<br />
<br />
בהצלחה,<br />
הדס</div>"
76312,חוברת תרגילים פרק ו שאלה 9,"<p dir=""rtl"" style=""text-align:right;"">היי, אשמח להסבר על החלק השני של התשובה. <img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76312/image%20%281%29.png"" alt="""" class=""img-fluid"" /><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76312/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
76370,תרגול 6 שאלה 11 שקופית 32,"<p dir=""rtl"" style=""text-align:right;"">שלום,</p><p dir=""rtl"" style=""text-align:right;"">אשמח להסבר לשאלה הזאת. </p><p dir=""rtl"" style=""text-align:right;"">כשאומרים שהוסיפו למיטוכונדריות חומצה חלשה. לאן הוסיפו אותה? אם הוסיפו למטריקס זאת תשובה אחת אבל אם למרווח הבינממרנלי אחרת לגמרי. או אם מחוץ למיטוכנודריות זה בכלל לא אמור להשפיע.</p><p dir=""rtl"" style=""text-align:right;"">במידה וזה למטריקס. אשמח להסביר לכל אחד מהסעיפים למה הוא נכון או לא נכון. לפי הבנתי גם סעיף ב' יכול להיות לא נכון, כי אם לא שמנו מפרי צימוד אין שום סיבה שזה יגרום לשחרור יותר חום.</p><p dir=""rtl"" style=""text-align:right;"">תודה  </p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76370/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
76443,תשובה ל: תרגול 6 שאלה 11 שקופית 32,"<div class=""text_to_html"">שאלה לא מוצלחת. התייחסי לחומצה כחומצה הידרופובית חלשה (מפר צימוד)</div>"
76390,חוברת תרגילים פרק ו 27,"<p dir=""rtl"" style=""text-align:right;"">אשמח להסבר למה זו תשובה ד<img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76390/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
76428,מועד ב תשפב שאלה 3,"<p dir=""ltr"" style=""text-align:left;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76428/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
76430,מועד ב תשפב שאלה 27,"<p dir=""ltr"" style=""text-align:left;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76430/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
76915,תשובה ל: מועד ב תשפב שאלה 27,"<div class=""text_to_html"">ראה את התגובה שלי לשאלה דומה שנשאלה בפורום: https://moodle.tau.ac.il/2022/mod/forum/discuss.php?d=53689</div>"
